Goal Hash: -1644042410
States: 1024, Actions: 8
State\Action,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7
State_757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_758,18.434561072905872,0.0,19.42162374412697,0.0,0.0,19.778483548136144,20.75053604929329,0.0
State_759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_762,20.242250423031525,0.0,20.538020951914525,0.0,22.117878734563682,0.0,0.0,17.126670048200413
State_763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_766,13.798592895472463,0.0,-1.159322987925667,0.0,25.123197331663043,0.0,26.132523503188,0.0
State_767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_834,0.0,25.344692278252005,0.0,20.856645608955287,0.0,32.94889598331792,0.0,34.240139616114774
State_835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_838,0.0,12.478486214661746,0.0,7.915482001614825,0.0,33.274002266758245,33.665654097699544,0.0
State_839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_842,0.0,12.464671481694724,0.0,25.80751501069932,37.135480847717986,0.0,0.0,36.674118138407074
State_843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_846,0.0,-2.791403634093597,0.0,-5.899468445513474,37.00000520865287,0.0,37.53028239033115,0.0
State_847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_850,0.0,7.1115974482213415,48.25582649154983,0.0,0.0,34.645655702649016,0.0,49.311873493265416
State_851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_854,0.0,-22.04246320913185,46.7128339035808,0.0,0.0,2.1197970962288926,49.97959801482303,0.0
State_855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_858,0.0,-18.04846555187023,18.537688122630446,0.0,58.22145777794479,0.0,0.0,37.919753282539
State_859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_862,0.0,-33.52269050932041,-0.18854159753624827,0.0,-0.24614295748525247,0.0,70.98795038921072,0.0
State_863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_866,31.221771331206433,0.0,0.0,-14.895730206681822,0.0,24.1403465940271,0.0,17.91099888695728
State_867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_870,28.774064652396074,0.0,0.0,-23.049379717499942,0.0,21.637557475999976,57.048912331611284,0.0
State_871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_874,43.48750918043157,0.0,0.0,-14.886873944495074,50.478036900557946,0.0,0.0,36.166604778633484
State_875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_878,20.13587209537716,0.0,0.0,-23.452782802405896,49.50929887366881,0.0,54.785964558092715,0.0
State_879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_882,34.16613887921483,0.0,37.42048972754349,0.0,0.0,1.858951924665663,0.0,20.54411696585953
State_883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_886,30.237255856458066,0.0,9.423893712543563,0.0,0.0,7.493006452439273,51.613544272117124,0.0
State_887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_890,38.960916866413044,0.0,-0.008720947265625001,0.0,52.22365162759459,0.0,0.0,5.015967197594104
State_891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_894,-5.753834155211648E-4,0.0,13.953273396955256,0.0,29.791271453206697,0.0,11.750321616208783,0.0
State_895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_898,0.0,-24.889863569517182,0.0,-35.30804108497356,0.0,17.671641436146018,0.0,22.37814854364118
State_899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_902,0.0,-39.17911363833232,0.0,-45.24724316623484,0.0,23.183978317090556,15.301791075685724,0.0
State_903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_906,0.0,-46.92987543482418,0.0,-42.50788523841063,23.13257148609409,0.0,0.0,14.47940428906156
State_907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_910,0.0,-43.580680832909906,0.0,-43.03180673309706,6.141767029427675,0.0,23.459924649625606,0.0
State_911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_914,0.0,-39.65627118861394,21.121007605458633,0.0,0.0,6.431375408239621,0.0,3.310769523471482
State_915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_918,0.0,-41.992217263655306,1.1479057115636935,0.0,0.0,1.6590070981529317,4.3250456813330755,0.0
State_919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_922,0.0,-40.854806713701656,23.638160100169454,0.0,5.970132751498959,0.0,0.0,3.3922704767230036
State_923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_926,0.0,-42.69898203463842,0.12302638525723353,0.0,4.817274448004394,0.0,13.98069876754786,0.0
State_927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_930,25.11059422982071,0.0,0.0,-37.27516585907875,0.0,16.147634027081402,0.0,4.788219984931877
State_931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_934,4.496658629892505,0.0,0.0,-41.09949690410884,0.0,2.359328545129041,19.400265892687912,0.0
State_935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_938,6.612170097909763,0.0,0.0,-44.02089161674345,15.749193882281562,0.0,0.0,3.026292114662953
State_939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_942,2.5646623831884607,0.0,0.0,-41.95880840913587,3.0683234974983824,0.0,7.976092730018266,0.0
State_943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_946,4.014580163899126,0.0,12.712675838556844,0.0,0.0,3.8551290963005878,0.0,3.798923168234875
State_947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_950,6.075167020564369,0.0,4.182350592146532,0.0,0.0,5.869382545905998,5.697103254605288,0.0
State_951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_954,4.962340054074099,0.0,7.052722732585351,0.0,6.167653327643919,0.0,0.0,5.855553712497889
State_955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_958,6.187910315998677,0.0,5.776834245108884,0.0,6.263989282439488,0.0,6.333201546542998,0.0
State_959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_962,0.0,-27.526723236974945,0.0,-34.703878147957795,0.0,78.16499364744861,0.0,19.719410827481376
State_963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_966,0.0,-39.97089236397832,0.0,-34.5724509286703,0.0,6.429723262925552,59.96895578996923,0.0
State_967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_970,0.0,-30.876282946393104,0.0,-32.72278850820671,260.1213933276781,0.0,0.0,5.518824691254026
State_971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_974,0.0,-44.60222424076777,0.0,-28.901994839903264,6.797387256471255,0.0,23.94968021817101,0.0
State_975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_978,0.0,-42.5745163842994,0.2505479184172943,0.0,0.0,11.561199587296908,0.0,12.021711032862175
State_979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_982,0.0,-41.85441589193961,14.517468892050855,0.0,0.0,10.712349156288187,11.909177944217978,0.0
State_983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_986,0.0,-33.551594834037836,4.464696451881569,0.0,6.591871087968776,0.0,0.0,10.234529505018536
State_987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_990,0.0,-38.995013183029535,9.477113913336794,0.0,11.300574539320689,0.0,11.208870988214239,0.0
State_991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_994,41.37610357519247,0.0,0.0,-39.03533691626825,0.0,-2.349667168070278,0.0,0.04916197472435835
State_995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_998,18.82368239665483,0.0,0.0,-41.83424903377783,0.0,-1.8344033455154143,5.299287237854138,0.0
State_999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1002,40.70807143315838,0.0,0.0,-38.76567713595591,4.928121923059171,0.0,0.0,-0.7932796811444918
State_1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1006,-1.6166088101035108,0.0,0.0,-39.33478098606787,8.827618606210912,0.0,1.6121918868172225,0.0
State_1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1010,10.12713249712325,0.0,-0.17215759732005154,0.0,0.0,5.1267197770512425,0.0,5.435215048621498
State_1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1014,5.960812775718298,0.0,3.358546091504049,0.0,0.0,11.225852419519594,5.904516522227227,0.0
State_1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1018,6.04021057991474,0.0,3.9419607187775334,0.0,5.870495197188616,0.0,0.0,10.408609286756068
State_1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_1022,14.439334473706065,0.0,5.064461201296938,0.0,6.729350489683095,0.0,7.198314343815933,0.0
State_1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
